Date,y,rw,arima,ets,lstm
2025-01-08,1.03175,1.03401,1.0581104167644726,1.0273653718413804,1.0337995890390874
2025-01-09,1.02991,1.03175,1.0581104167644726,1.0272681275914561,1.0319898386597632
2025-01-10,1.02443,1.02991,1.0581104167644726,1.0271708833415316,1.0301378701019288
2025-01-13,1.02379,1.02443,1.0581104167644726,1.0270736390916073,1.0247117344677448
2025-01-14,1.0307,1.02379,1.0581104167644726,1.0269763948416828,1.0239323047947884
2025-01-15,1.02891,1.0307,1.0581104167644726,1.0268791505917585,1.0305991859734058
2025-01-16,1.03021,1.02891,1.0581104167644726,1.026781906341834,1.02889896099329
2025-01-17,1.02691,1.03021,1.0581104167644726,1.0266846620919097,1.030136190828085
2025-01-20,1.04131,1.02691,1.0581104167644726,1.0265874178419852,1.0273335635519028
2025-01-21,1.04273,1.04131,1.0581104167644726,1.0264901735920606,1.0391416303396224
2025-01-22,1.04097,1.04273,1.0581104167644726,1.0263929293421363,1.0423674700015784
2025-01-23,1.04147,1.04097,1.0581104167644726,1.0262956850922118,1.040792980915904
2025-01-24,1.04954,1.04147,1.0581104167644726,1.0261984408422875,1.0414286570847033
2025-01-27,1.04907,1.04954,1.0581104167644726,1.026101196592363,1.0490222744703293
2025-01-28,1.04299,1.04907,1.0581104167644726,1.0260039523424385,1.048862464773059
2025-01-29,1.04209,1.04299,1.0581104167644726,1.0259067080925142,1.0430466963481904
2025-01-30,1.03919,1.04209,1.0581104167644726,1.0258094638425896,1.0420637881433963
2025-01-31,1.03575,1.03919,1.0581104167644726,1.0257122195926653,1.0390843294203282
2025-02-03,1.03342,1.03575,1.0581104167644726,1.0256149753427408,1.0353479783535002
2025-02-04,1.03799,1.03342,1.0581104167644726,1.0255177310928165,1.0329675727379322
2025-02-05,1.03985,1.03799,1.0581104167644726,1.025420486842892,1.0382430443131923
2025-02-06,1.03842,1.03985,1.0581104167644726,1.0253232425929677,1.0398359305649996
2025-02-07,1.03254,1.03842,1.0581104167644726,1.0252259983430432,1.0383954897165297
2025-02-10,1.03058,1.03254,1.0581104167644726,1.0251287540931187,1.0320747875440122
2025-02-11,1.03601,1.03058,1.0581104167644726,1.0250315098431944,1.0303606429159642
2025-02-12,1.03817,1.03601,1.0581104167644726,1.0249342655932698,1.036575145225525
2025-02-13,1.04643,1.03817,1.0581104167644726,1.0248370213433455,1.0384367017400264
2025-02-14,1.04884,1.04643,1.0581104167644726,1.024739777093421,1.0466183637070656
2025-02-17,1.04841,1.04884,1.0581104167644726,1.0246425328434967,1.048707716703415
2025-02-18,1.04463,1.04841,1.0581104167644726,1.0245452885935722,1.048224091935754
2025-02-19,1.04237,1.04463,1.0581104167644726,1.0244480443436477,1.0442404714107514
2025-02-20,1.05004,1.04237,1.0581104167644726,1.0243508000937234,1.0421956008273363
2025-02-21,1.04589,1.05004,1.0581104167644726,1.0242535558437988,1.0497421472239494
2025-02-24,1.04666,1.04589,1.0581104167644726,1.0241563115938745,1.0455630895543098
2025-02-25,1.05138,1.04666,1.0581104167644726,1.02405906734395,1.0465158888077735
2025-02-26,1.04824,1.05138,1.0581104167644726,1.0239618230940257,1.0509480981302262
2025-02-27,1.03968,1.04824,1.0581104167644726,1.0238645788441012,1.0483264722824097
2025-02-28,1.0375,1.03968,1.0581104167644726,1.0237673345941767,1.0392344374465943
2025-03-03,1.04852,1.0375,1.0581104167644726,1.0236700903442524,1.0371627256274225
2025-03-04,1.06234,1.04852,1.0581104167644726,1.0235728460943279,1.0486703669691084
2025-03-05,1.07896,1.06234,1.0581104167644726,1.0234756018444036,1.0621916403067113
2025-03-06,1.07844,1.07896,1.0581104167644726,1.023378357594479,1.078160228061676
2025-03-07,1.08358,1.07844,1.0581104167644726,1.0232811133445547,1.0782046065187454
2025-03-10,1.08341,1.08358,1.0581104167644726,1.0231838690946302,1.0837847388911248
2025-03-11,1.09103,1.08341,1.0581104167644726,1.0230866248447057,1.083746571509838
2025-03-12,1.08856,1.09103,1.0581104167644726,1.0229893805947814,1.0913561927652358
2025-03-13,1.08513,1.08856,1.0581104167644726,1.0228921363448569,1.0886125554180146
2025-03-14,1.08775,1.08513,1.0581104167644726,1.0227948920949326,1.0850936505210398
2025-03-17,1.09196,1.08775,1.0581104167644726,1.022697647845008,1.087913513749838
2025-03-18,1.09443,1.09196,1.0581104167644726,1.0226004035950838,1.0920202695322037
2025-03-19,1.09037,1.09443,1.0581104167644726,1.0225031593451592,1.094388968372941
2025-03-20,1.08534,1.09037,1.0581104167644726,1.0224059150952347,1.0900675313436985
2025-03-21,1.08111,1.08534,1.0581104167644726,1.0223086708453104,1.0847889594626425
2025-03-24,1.07992,1.08111,1.0581104167644726,1.0222114265953859,1.08039872035861
2025-03-25,1.07908,1.07992,1.0581104167644726,1.0221141823454616,1.0795080432128905
2025-03-26,1.07362,1.07908,1.0581104167644726,1.022016938095537,1.078794362962246
2025-03-27,1.07973,1.07362,1.0581104167644726,1.0219196938456128,1.0726789867770672
2025-03-28,1.0826500000000001,1.07973,1.0581104167644726,1.0218224495956882,1.080510906904936
2025-03-31,1.08167,1.0826500000000001,1.0581104167644726,1.0217252053457637,1.083243684911728
2025-04-01,1.07947,1.08167,1.0581104167644726,1.0216279610958394,1.0818418838346004
2025-04-02,1.08422,1.07947,1.0581104167644726,1.021530716845915,1.0794266982203722
2025-04-03,1.10521,1.08422,1.0581104167644726,1.0214334725959906,1.0849639577960968
2025-04-04,1.09627,1.10521,1.0581104167644726,1.021336228346066,1.105276270903349
2025-04-07,1.09054,1.09627,1.0581104167644726,1.0212389840961418,1.095387284331918
2025-04-08,1.09541,1.09054,1.0581104167644726,1.0211417398462173,1.0899271682214737
2025-04-09,1.0949200000000001,1.09541,1.0581104167644726,1.0210444955962927,1.09548834982872
2025-04-10,1.12013,1.0949200000000001,1.0581104167644726,1.0209472513463684,1.094849908270836
2025-04-11,1.13509,1.12013,1.0581104167644726,1.020850007096444,1.118855056500435
2025-04-14,1.13503,1.13509,1.0581104167644726,1.0207527628465196,1.133744241848588
2025-04-15,1.12821,1.13503,1.0581104167644726,1.020655518596595,1.1349559875524045
2025-04-16,1.13968,1.12821,1.0581104167644726,1.0205582743466708,1.128511130079031
2025-04-17,1.13653,1.13968,1.0581104167644726,1.0204610300967463,1.1399767192077637
2025-04-18,1.13917,1.13653,1.0581104167644726,1.0203637858468217,1.1367956859552861
2025-04-21,1.15121,1.13917,1.0581104167644726,1.0202665415968974,1.1395657201695442
2025-04-22,1.14189,1.15121,1.0581104167644726,1.020169297346973,1.1515008008086682
2025-04-23,1.13128,1.14189,1.0581104167644726,1.0200720530970486,1.1413023531425
2025-04-24,1.13932,1.13128,1.0581104167644726,1.019974808847124,1.1300327557516099
2025-04-25,1.13598,1.13932,1.0581104167644726,1.0198775645971998,1.1399295490646364
2025-04-28,1.14229,1.13598,1.0581104167644726,1.0197803203472753,1.1354863286912442
2025-04-29,1.13852,1.14229,1.0581104167644726,1.0196830760973508,1.1431565959310532
2025-04-30,1.13239,1.13852,1.0581104167644726,1.0195858318474265,1.1381945382595062
2025-05-01,1.12925,1.13239,1.0581104167644726,1.019488587597502,1.1315294972735643
2025-05-02,1.12987,1.12925,1.0581104167644726,1.0193913433475776,1.1287298395633698
2025-05-05,1.13134,1.12987,1.0581104167644726,1.0192940990976531,1.1301587775039672
2025-05-06,1.13723,1.13134,1.0581104167644726,1.0191968548477288,1.1318951094341279
2025-05-07,1.1302,1.13723,1.0581104167644726,1.0190996105978043,1.1385473179519177
2025-05-08,1.12291,1.1302,1.0581104167644726,1.0190023663478798,1.1293755850553513
2025-05-09,1.12475,1.12291,1.0581104167644726,1.0189051220979555,1.121732957559824
2025-05-12,1.10874,1.12475,1.0581104167644726,1.018807877848031,1.1253567149341106
2025-05-13,1.1187,1.10874,1.0581104167644726,1.0187106335981067,1.1059097986578943
2025-05-14,1.1173,1.1187,1.0581104167644726,1.0186133893481821,1.1199379756093026
2025-05-15,1.11857,1.1173,1.0581104167644726,1.0185161450982578,1.1178487532615662
2025-05-16,1.11601,1.11857,1.0581104167644726,1.0184189008483333,1.1198231663012506
2025-05-19,1.12427,1.11601,1.0581104167644726,1.0183216565984088,1.116626501610279
2025-05-20,1.1283400000000001,1.12427,1.0581104167644726,1.0182244123484845,1.1254380141746998
2025-05-21,1.13299,1.1283400000000001,1.0581104167644726,1.01812716809856,1.1283417486119272
2025-05-22,1.12801,1.13299,1.0581104167644726,1.0180299238486357,1.1320900756776333
2025-05-23,1.13642,1.12801,1.0581104167644726,1.0179326795987111,1.127956145057082
2025-05-26,1.13863,1.13642,1.0581104167644726,1.0178354353487868,1.1359978020703791
2025-05-27,1.1329,1.13863,1.0581104167644726,1.0177381910988623,1.1380261816364527
2025-05-28,1.12926,1.1329,1.0581104167644726,1.017640946848938,1.1325650030076504
2025-05-29,1.13684,1.12926,1.0581104167644726,1.0175437025990135,1.1294021569061279
2025-05-30,1.13467,1.13684,1.0581104167644726,1.017446458349089,1.1361099435853959
2025-06-02,1.14419,1.13467,1.0581104167644726,1.0173492140991647,1.1343864206916094
2025-06-03,1.13717,1.14419,1.0581104167644726,1.0172519698492402,1.1437788961958886
2025-06-04,1.142,1.13717,1.0581104167644726,1.0171547255993159,1.1368153040474653
2025-06-05,1.1443699999999999,1.142,1.0581104167644726,1.0170574813493913,1.141809408187866
2025-06-06,1.13926,1.1443699999999999,1.0581104167644726,1.0169602370994668,1.1441268321794271
2025-06-09,1.14181,1.13926,1.0581104167644726,1.0168629928495425,1.1392139602828024
2025-06-10,1.14246,1.14181,1.0581104167644726,1.016765748599618,1.141893301987648
2025-06-11,1.14869,1.14246,1.0581104167644726,1.0166685043496937,1.1424335787820816
2025-06-12,1.15859,1.14869,1.0581104167644726,1.0165712600997692,1.1490189167141913
2025-06-13,1.15473,1.15859,1.0581104167644726,1.0164740158498449,1.1584857234084607
2025-06-16,1.15614,1.15473,1.0581104167644726,1.0163767715999203,1.154412293314934
2025-06-17,1.1484,1.15614,1.0581104167644726,1.016279527349996,1.1562112542986869
2025-06-18,1.14794,1.1484,1.0581104167644726,1.0161822831000715,1.1477447968482972
2025-06-19,1.14983,1.14794,1.0581104167644726,1.016085038850147,1.1477612802839279
2025-06-20,1.15216,1.14983,1.0581104167644726,1.0159877946002227,1.1498156761413811
2025-06-23,1.15777,1.15216,1.0581104167644726,1.0158905503502982,1.152179091396332
2025-06-24,1.16103,1.15777,1.0581104167644726,1.0157933061003739,1.1579807518661023
2025-06-25,1.16555,1.16103,1.0581104167644726,1.0156960618504494,1.1609864714509248
2025-06-26,1.16998,1.16555,1.0581104167644726,1.015598817600525,1.165447806403041
2025-06-27,1.17192,1.16998,1.0581104167644726,1.0155015733506005,1.1699054519569874
2025-06-30,1.17817,1.17192,1.0581104167644726,1.015404329100676,1.1718435820484163
2025-07-01,1.18049,1.17817,1.0581104167644726,1.0153070848507517,1.1779832030844688
2025-07-02,1.17958,1.18049,1.0581104167644726,1.0152098406008272,1.1802953768074513
2025-07-03,1.1756199999999999,1.17958,1.0581104167644726,1.015112596350903,1.1794724280762674
2025-07-04,1.1774,1.1756199999999999,1.0581104167644726,1.0150153521009784,1.175404457259178
2025-07-07,1.17079,1.1774,1.0581104167644726,1.014918107851054,1.1773188034653663
2025-07-08,1.17252,1.17079,1.0581104167644726,1.0148208636011296,1.170212602864504
2025-07-09,1.17203,1.17252,1.0581104167644726,1.014723619351205,1.1723860952854157
2025-07-10,1.16982,1.17203,1.0581104167644726,1.0146263751012807,1.1717837490278482
2025-07-11,1.16917,1.16982,1.0581104167644726,1.0145291308513562,1.1694721334660054
2025-07-14,1.16634,1.16917,1.0581104167644726,1.014431886601432,1.1689921563196182
2025-07-15,1.16001,1.16634,1.0581104167644726,1.0143346423515074,1.166094110301733
2025-07-16,1.16419,1.16001,1.0581104167644726,1.014237398101583,1.1593002575343847
2025-07-17,1.15961,1.16419,1.0581104167644726,1.0141401538516586,1.1644055288541317
2025-07-18,1.16219,1.15961,1.0581104167644726,1.014042909601734,1.1591060596257448
2025-07-21,1.16929,1.16219,1.0581104167644726,1.0139456653518097,1.1625682246947289
2025-07-22,1.17516,1.16929,1.0581104167644726,1.0138484211018852,1.1699654850554466
2025-07-23,1.17707,1.17516,1.0581104167644726,1.013751176851961,1.1754732412147522
2025-07-24,1.17469,1.17707,1.0581104167644726,1.0136539326020364,1.1770290272378923
2025-07-25,1.17389,1.17469,1.0581104167644726,1.013556688352112,1.1744980834573508
2025-07-28,1.15878,1.17389,1.0581104167644726,1.0134594441021876,1.173761396433115
2025-07-29,1.15449,1.15878,1.0581104167644726,1.013362199852263,1.1575038181793689
2025-07-30,1.14056,1.15449,1.0581104167644726,1.0132649556023388,1.1535665299916267
2025-07-31,1.14141,1.14056,1.0581104167644726,1.0131677113524142,1.1388029877996444
2025-08-01,1.1595,1.14141,1.0581104167644726,1.01307046710249,1.1412841383254528
2025-08-04,1.15747,1.1595,1.0581104167644726,1.0129732228525654,1.1599367852210998
2025-08-05,1.15757,1.15747,1.0581104167644726,1.0128759786026411,1.1582500075900555
2025-08-06,1.16557,1.15757,1.0581104167644726,1.0127787343527166,1.1585925288510321
2025-08-07,1.16663,1.16557,1.0581104167644726,1.012681490102792,1.1668655396986007
2025-08-08,1.16404,1.16663,1.0581104167644726,1.0125842458528678,1.1671640408325197
2025-08-11,1.16182,1.16404,1.0581104167644726,1.0124870016029432,1.1642627168321609
2025-08-12,1.16726,1.16182,1.0581104167644726,1.012389757353019,1.1617720098412037
2025-08-13,1.17049,1.16726,1.0581104167644726,1.0122925131030944,1.167056495705843
2025-08-14,1.16482,1.17049,1.0581104167644726,1.0121952688531701,1.1699758198583126
2025-08-15,1.17028,1.16482,1.0581104167644726,1.0120980246032456,1.1639308962941168
2025-08-18,1.16614,1.17028,1.0581104167644726,1.012000780353321,1.169758169400692
2025-08-19,1.16461,1.16614,1.0581104167644726,1.0119035361033968,1.1653647149014472
2025-08-20,1.1651,1.16461,1.0581104167644726,1.0118062918534723,1.164051338701248
2025-08-21,1.1605699999999999,1.1651,1.0581104167644726,1.011709047603548,1.1647530509233475
2025-08-22,1.17209,1.1605699999999999,1.0581104167644726,1.0116118033536234,1.1609474207782744
2025-08-25,1.1620300000000001,1.17209,1.0581104167644726,1.0115145591036991,1.1697900728315116
2025-08-26,1.16414,1.1620300000000001,1.0581104167644726,1.0114173148537746,1.163217434334755
2025-08-27,1.16372,1.16414,1.0581104167644726,1.01132007060385,1.163964517365694
2025-08-28,1.16815,1.16372,1.0581104167644726,1.0112228263539258,1.1636715845441818
2025-08-29,1.16863,1.16815,1.0581104167644726,1.0111255821040013,1.1684821215808392
2025-09-01,1.17117,1.16863,1.0581104167644726,1.011028337854077,1.168808040163517
2025-09-02,1.16419,1.17117,1.0581104167644726,1.0109310936041525,1.1715121947562694
2025-09-03,1.16606,1.16419,1.0581104167644726,1.0108338493542282,1.1637347941780092
2025-09-04,1.16511,1.16606,1.0581104167644726,1.0107366051043036,1.1661449321675301
2025-09-05,1.17205,1.16511,1.0581104167644726,1.010639360854379,1.1649737470114232
2025-09-08,1.17609,1.17205,1.0581104167644726,1.0105421166044548,1.1720468563169242
2025-09-09,1.1709100000000001,1.17609,1.0581104167644726,1.0104448723545303,1.175888180871606
2025-09-10,1.16946,1.1709100000000001,1.0581104167644726,1.010347628104606,1.1705847010046244
2025-09-11,1.17361,1.16946,1.0581104167644726,1.0102503838546815,1.1692872703957558
2025-09-12,1.17316,1.17361,1.0581104167644726,1.0101531396047572,1.1735446642649174
2025-09-15,1.17602,1.17316,1.0581104167644726,1.0100558953548326,1.172997981956005
2025-09-16,1.1865,1.17602,1.0581104167644726,1.0099586511049081,1.1759437352752686
2025-09-17,1.18117,1.1865,1.0581104167644726,1.0098614068549838,1.1858092688620092
2025-09-18,1.17819,1.18117,1.0581104167644726,1.0097641626050593,1.1808248130208254
2025-09-19,1.1743000000000001,1.17819,1.0581104167644726,1.009666918355135,1.177972862455845
2025-09-22,1.18014,1.1743000000000001,1.0581104167644726,1.0095696741052105,1.1739442218482496
2025-09-23,1.18143,1.18014,1.0581104167644726,1.0094724298552862,1.1802798395490646
2025-09-24,1.18017,1.18143,1.0581104167644726,1.0093751856053617,1.1812969086277485
